,Codigo,lon,lat,Profundidad,Flujo_calor,HFU,Pesos,Flux_x_wts,geometry,Sed_thickness (m),Age (Ma),Etapa_termica,No_etapa,Lister HFU,obs-teo HFU,Clasificador,No_class
266,KN23.2,-86.15100000000002,0.5539055555,-2762.0,222.0,5.302125626940531,0.20919566720372668,46.44143811922732,POINT (-86.15100000000002 0.5539055555),98.0,3.0,Late Jurassic,10,6.928203230275509,-1.626077603334978,Neutro,2
267,KN23.3,-86.13915,0.5529166664999999,-2788.0,318.0,7.59493670886076,0.20919566720372668,66.52422217078508,POINT (-86.13915 0.5529166664999999),98.0,3.0,Oligocene,4,6.928203230275509,0.6667334785852512,Neutro,2
268,KN23.4,-86.1372,0.55,-2799.0,180.0,4.29902077860043,0.20919566720372668,37.655220096670796,POINT (-86.13720000000001 0.55),98.0,3.0,Late Jurassic,10,6.928203230275509,-2.629182451675079,Frío,1
269,KN23.5,-86.12545,0.5519277779999999,-2764.0,184.0,4.3945545736804394,0.20919566720372668,38.49200276548571,POINT (-86.12545 0.5519277779999999),85.0,3.0,Late Jurassic,10,6.928203230275509,-2.5336486565950693,Frío,1
270,KN23.6,-86.12444999999998,0.5420666665,-2790.0,130.0,3.1048483401003106,0.20919566720372668,27.19543673648447,POINT (-86.12444999999998 0.5420666665),85.0,3.0,Late Jurassic,10,6.928203230275509,-3.823354890175198,Frío,1
271,KN23.7,-86.12155,0.5420666665,-2792.0,126.0,3.009314545020301,0.20919566720372668,26.35865406766956,POINT (-86.12155 0.5420666665),85.0,3.0,Late Jurassic,10,6.928203230275509,-3.9188886852552076,Frío,1
272,KN23.8,-86.12055000000002,0.5420666665,-2796.0,126.0,3.009314545020301,0.20919566720372668,26.35865406766956,POINT (-86.12055000000002 0.5420666665),85.0,3.0,Late Jurassic,10,6.928203230275509,-3.9188886852552076,Frío,1
273,KN24.1,-86.13625,0.5833166665,-2709.0,1231.0,29.400525435872943,0.20919566720372668,257.51986632778755,POINT (-86.13625 0.5833166665),74.0,3.0,Quaternary,1,6.928203230275509,22.472322205597436,Caliente,3
274,KN25.1,-86.09205,0.5891500000000001,-2749.0,1093.0,26.10460950561261,0.20919566720372668,228.65086425367332,POINT (-86.09205 0.5891500000000001),62.0,3.0,Quaternary,1,6.928203230275509,19.1764062753371,Caliente,3
275,KN26.1,-85.97155,0.7,-2638.0,410.0,9.79221399570098,0.20919566720372668,85.77022355352794,POINT (-85.97154999999999 0.7),38.0,2.5,Miocene,3,7.58946638440411,2.2027476112968696,Neutro,2
276,KN26.2,-85.97155,0.6833166665000001,-2678.0,251.0,5.9947456412706,0.20919566720372668,52.508112468135394,POINT (-85.97154999999999 0.6833166665000001),38.0,2.5,Early Cretaceous,9,7.58946638440411,-1.59472074313351,Neutro,2
277,KN26.3,-85.97155,0.6705388889999999,-2721.0,163.0,3.8930021495103895,0.20919566720372668,34.098893754207445,POINT (-85.97154999999999 0.6705388889999999),38.0,2.5,Late Jurassic,10,7.58946638440411,-3.6964642348937207,Frío,1
278,KN27.1,-86.00195,0.657761111,-2700.0,540.0,12.89706233580129,0.20919566720372668,112.9656602900124,POINT (-86.00194999999999 0.657761111),38.0,2.6,Pliocene,2,7.442084075352508,5.454978260448783,Caliente,3
279,KN27.2,-86.00195,0.641127778,-2723.0,456.0,10.89085263912109,0.20919566720372668,95.39322424489937,POINT (-86.00194999999999 0.641127778),57.0,2.6,Miocene,3,7.442084075352508,3.4487685637685814,Neutro,2
280,KN3.1,-86.07544999999998,0.6352944444999999,-2719.0,481.0,11.48793885837115,0.20919566720372668,100.62311592499252,POINT (-86.07544999999998 0.6352944444999999),62.0,2.6,Pliocene,2,7.442084075352508,4.045854783018642,Neutro,2
281,KN3.2,-86.07155,0.6352944444999999,-2726.0,255.0,6.09027943635061,0.20919566720372668,53.34489513695029,POINT (-86.07155 0.6352944444999999),62.0,2.6,Early Cretaceous,9,7.442084075352508,-1.351804639001898,Neutro,2
282,KN3.3,-86.0676,0.6343055555,-2709.0,247.0,5.899211846190591,0.20919566720372668,51.67132979932049,POINT (-86.0676 0.6343055555),62.0,2.6,Late Jurassic,10,7.442084075352508,-1.542872229161917,Neutro,2
283,KN3.4,-86.05680000000002,0.6333166665,-2719.0,406.0,9.696680200620971,0.20919566720372668,84.93344088471305,POINT (-86.05680000000002 0.6333166665),62.0,2.9,Miocene,3,7.046642634176441,2.6500375664445297,Neutro,2
284,KN3.5,-86.05194999999998,0.6254333335,-2715.0,410.0,9.79221399570098,0.20919566720372668,85.77022355352794,POINT (-86.05194999999998 0.6254333335),62.0,2.9,Miocene,3,7.046642634176441,2.7455713615245383,Neutro,2
285,KN3.6,-86.04204999999996,0.6244444444999999,-2711.0,473.0,11.296871268211131,0.20919566720372668,98.94955058736272,POINT (-86.04204999999997 0.6244444444999999),57.0,2.9,Pliocene,2,7.046642634176441,4.2502286340346895,Neutro,2
286,KN3.7,-86.03720000000001,0.6234555555,-2685.0,620.0,14.807738237401482,0.20919566720372668,129.70131366631054,POINT (-86.03720000000001 0.6234555555),57.0,2.9,Quaternary,1,7.046642634176441,7.761095603225041,Caliente,3
287,KN3.8,-86.03329999999998,0.6215277779999999,-2676.0,599.0,14.306185813231432,0.20919566720372668,125.30820465503227,POINT (-86.03329999999998 0.6215277779999999),57.0,2.9,Quaternary,1,7.046642634176441,7.25954317905499,Caliente,3
288,KN3.9,-86.02155,0.620538889,-2678.0,758.0,18.103654167661812,0.20919566720372668,158.57031574042483,POINT (-86.02155 0.620538889),57.0,2.9,Quaternary,1,7.046642634176441,11.05701153348537,Caliente,3
289,KN4.1,-86.12155,0.6225166664999999,-2711.0,205.0,4.89610699785049,0.20919566720372668,42.88511177676397,POINT (-86.12155 0.6225166664999999),62.0,3.0,Late Jurassic,10,6.928203230275509,-2.032096232425019,Neutro,2
290,KN4.2,-86.12055000000002,0.6234555555,-2702.0,193.0,4.609505612610461,0.20919566720372668,40.374763770319255,POINT (-86.12055000000002 0.6234555555),62.0,3.0,Late Jurassic,10,6.928203230275509,-2.3186976176650473,Neutro,2
291,KN4.3,-86.10679999999998,0.6234555555,-2698.0,109.0,2.6032959159302607,0.20919566720372668,22.80232772520621,POINT (-86.10679999999998 0.6234555555),62.0,3.0,Late Jurassic,10,6.928203230275509,-4.324907314345248,Frío,1
292,KN4.4,-86.10679999999998,0.6244444444999999,-2702.0,142.0,3.3914497253403395,0.20919566720372668,29.705784742929197,POINT (-86.10679999999998 0.6244444444999999),62.0,3.0,Late Jurassic,10,6.928203230275509,-3.5367535049351693,Frío,1
293,KN4.5,-86.10390000000002,0.6234555555,-2693.0,193.0,4.609505612610461,0.20919566720372668,40.374763770319255,POINT (-86.10390000000002 0.6234555555),62.0,3.0,Late Jurassic,10,6.928203230275509,-2.3186976176650473,Neutro,2
294,KN4.6,-86.09205,0.6225166664999999,-2693.0,327.0,7.809887747790781,0.20919566720372668,68.40698317561862,POINT (-86.09205 0.6225166664999999),62.0,3.0,Oligocene,4,6.928203230275509,0.8816845175152723,Neutro,2
295,KN4.7,-86.0882,0.6234555555,-2706.0,536.0,12.80152854072128,0.20919566720372668,112.12887762119749,POINT (-86.0882 0.6234555555),62.0,3.0,Pliocene,2,6.928203230275509,5.873325310445772,Caliente,3
296,KN4.8,-86.08624999999998,0.6225166664999999,-2698.0,360.0,8.59804155720086,0.20919566720372668,75.31044019334159,POINT (-86.08624999999998 0.6225166664999999),62.0,3.0,Miocene,3,6.928203230275509,1.6698383269253512,Neutro,2
297,KN5.1,-86.18430000000002,1.0058333335,-2781.0,268.0,6.40076427036064,0.20919566720372668,56.064438810598745,POINT (-86.18430000000002 1.0058333335),30.0,1.5,Middle Cretaceous,8,9.797958971132712,-3.3971947007720713,Frío,1
298,KN5.10,-86.18625,0.867622222,-2638.0,494.0,11.798423692381181,0.20919566720372668,103.34265959864098,POINT (-86.18625 0.8676222220000001),24.0,1.9,Pliocene,2,8.70571500132014,3.0927086910610413,Neutro,2
299,KN5.11,-86.18430000000002,0.8529166665000001,-2636.0,331.0,7.9054215428707915,0.20919566720372668,69.24376584443353,POINT (-86.18430000000002 0.8529166665000001),24.0,1.9,Oligocene,4,8.70571500132014,-0.8002934584493486,Neutro,2
300,KN5.2,-86.17249999999999,0.9833166665,-2831.0,159.0,3.79746835443038,0.20919566720372668,33.26211108539254,POINT (-86.17249999999999 0.9833166665),24.0,1.5,Late Jurassic,10,9.797958971132712,-6.000490616702331,Frío,1
301,KN5.3,-86.17249999999999,0.95875,-2711.0,134.0,3.20038213518032,0.20919566720372668,28.032219405299372,POINT (-86.17249999999999 0.95875),24.0,1.5,Late Jurassic,10,9.797958971132712,-6.597576835952392,Frío,1
302,KN5.4,-86.17249999999999,0.95,-2685.0,297.0,7.09338428469071,0.20919566720372668,62.13111315950682,POINT (-86.17249999999999 0.95),24.0,1.5,Oligocene,4,9.797958971132712,-2.704574686442002,Frío,1
303,KN5.5,-86.1833,0.9244444445000001,-2715.0,460.0,10.9863864342011,0.20919566720372668,96.23000691371428,POINT (-86.1833 0.9244444445),24.0,1.9,Pliocene,2,8.70571500132014,2.2806714328809594,Neutro,2
304,KN5.6,-86.18529999999998,0.917622222,-2724.0,360.0,8.59804155720086,0.20919566720372668,75.31044019334159,POINT (-86.18529999999998 0.917622222),24.0,1.9,Miocene,3,8.70571500132014,-0.10767344411928015,Neutro,2
305,KN5.7,-86.1833,0.9039055555,-2681.0,573.0,13.685216145211369,0.20919566720372668,119.86911730773537,POINT (-86.1833 0.9039055555),24.0,1.9,Pliocene,2,8.70571500132014,4.979501143891229,Neutro,2
306,KN5.8,-86.1833,0.8920666665000001,-2717.0,63.0,1.5046572725101506,0.20919566720372668,13.17932703383478,POINT (-86.1833 0.8920666665000001),24.0,1.9,Late Jurassic,10,8.70571500132014,-7.20105772880999,Frío,1
307,KN5.9,-86.17344999999996,0.8754333335,-2715.0,209.0,4.991640792930499,0.20919566720372668,43.72189444557888,POINT (-86.17344999999997 0.8754333335),24.0,1.9,Late Jurassic,10,8.70571500132014,-3.7140742083896408,Frío,1
308,KN6.1,-86.12344999999998,0.6362333335,-2768.0,84.0,2.0062096966802008,0.20919566720372668,17.57243604511304,POINT (-86.12344999999998 0.6362333335),62.0,2.6,Late Jurassic,10,7.442084075352508,-5.435874378672307,Frío,1
309,KN6.2,-86.12055000000002,0.6352944444999999,-2758.0,109.0,2.6032959159302607,0.20919566720372668,22.80232772520621,POINT (-86.12055000000002 0.6352944444999999),62.0,2.6,Late Jurassic,10,7.442084075352508,-4.838788159422247,Frío,1
310,KN6.3,-86.10584999999998,0.6333166665,-2792.0,126.0,3.009314545020301,0.20919566720372668,26.35865406766956,POINT (-86.10584999999998 0.6333166665),62.0,3.0,Late Jurassic,10,6.928203230275509,-3.9188886852552076,Frío,1
311,KN6.4,-86.101,0.6352944444999999,-2760.0,113.0,2.69882971101027,0.20919566720372668,23.63911039402112,POINT (-86.101 0.6352944444999999),62.0,2.6,Late Jurassic,10,7.442084075352508,-4.743254364342238,Frío,1
312,KN6.5,-86.08914999999998,0.6254333335,-2766.0,159.0,3.79746835443038,0.20919566720372668,33.26211108539254,POINT (-86.08914999999998 0.6254333335),62.0,3.0,Late Jurassic,10,6.928203230275509,-3.1307348758451288,Frío,1
313,KN7.1,-85.98719999999996,0.5009888889999999,-2865.0,218.0,5.206591831860521,0.20919566720372668,45.60465545041242,POINT (-85.98719999999996 0.5009888889999999),80.0,3.3,Late Jurassic,10,6.605782590758164,-1.3991907588976424,Neutro,2
314,KN7.2,-85.98819999999998,0.506822222,-2863.0,201.0,4.80057320277048,0.20919566720372668,42.04832910794906,POINT (-85.98819999999998 0.506822222),80.0,3.3,Late Jurassic,10,6.605782590758164,-1.8052093879876834,Neutro,2
315,KN7.3,-85.99015,0.518611111,-2852.0,247.0,5.899211846190591,0.20919566720372668,51.67132979932049,POINT (-85.99015 0.518611111),80.0,3.3,Late Jurassic,10,6.605782590758164,-0.7065707445675731,Neutro,2
316,KN7.4,-86.0,0.5343055554999999,-2829.0,251.0,5.9947456412706,0.20919566720372668,52.508112468135394,POINT (-86 0.5343055554999999),80.0,2.9,Early Cretaceous,9,7.046642634176441,-1.0518969929058413,Neutro,2
317,KN7.5,-86.0,0.5420666665,-2786.0,389.0,9.29066157153093,0.20919566720372668,81.37711454224967,POINT (-86 0.5420666665),80.0,2.9,Miocene,3,7.046642634176441,2.244018937354488,Neutro,2
318,KN7.6,-86.00195,0.5519277779999999,-2768.0,335.0,8.000955337950801,0.20919566720372668,70.08054851324843,POINT (-86.00194999999999 0.5519277779999999),80.0,2.9,Oligocene,4,7.046642634176441,0.9543127037743595,Neutro,2
319,KN7.7,-86.00195,0.5686111110000001,-2813.0,184.0,4.3945545736804394,0.20919566720372668,38.49200276548571,POINT (-86.00194999999999 0.5686111110000001),57.0,2.9,Late Jurassic,10,7.046642634176441,-2.652088060496002,Frío,1
320,KN8.1,-86.0068,0.6009888889999999,-2754.0,820.0,19.58442799140196,0.20919566720372668,171.54044710705588,POINT (-86.0068 0.6009888889999999),57.0,2.9,Quaternary,1,7.046642634176441,12.537785357225518,Caliente,3
321,KN8.2,-86.0068,0.6039055555,-2726.0,674.0,16.09744447098161,0.20919566720372668,140.99787969531178,POINT (-86.0068 0.6039055555),57.0,2.9,Quaternary,1,7.046642634176441,9.050801836805169,Caliente,3
322,KN8.3,-86.0068,0.6166833335,-2687.0,850.0,20.30093145450203,0.20919566720372668,177.8163171231676,POINT (-86.0068 0.6166833335),57.0,2.9,Quaternary,1,7.046642634176441,13.25428882032559,Caliente,3
323,KN8.4,-86.00874999999998,0.6333166665,-2715.0,582.0,13.900167184141392,0.20919566720372668,121.7518783125689,POINT (-86.00874999999998 0.6333166665),57.0,2.9,Pliocene,2,7.046642634176441,6.85352454996495,Caliente,3
324,KN8.5,-86.0167,0.637222222,-2715.0,565.0,13.49414855505135,0.20919566720372668,118.19555197010557,POINT (-86.0167 0.637222222),57.0,2.6,Pliocene,2,7.442084075352508,6.052064479698842,Caliente,3
325,KN8.6,-86.01859999999998,0.650988889,-2698.0,565.0,13.49414855505135,0.20919566720372668,118.19555197010557,POINT (-86.01859999999998 0.650988889),38.0,2.6,Pliocene,2,7.442084075352508,6.052064479698842,Caliente,3
326,KN8.7,-86.01859999999998,0.6548444445,-2691.0,1126.0,26.89276331502269,0.20919566720372668,235.55432127139625,POINT (-86.01859999999998 0.6548444445),38.0,2.6,Quaternary,1,7.442084075352508,19.450679239670183,Caliente,3
327,KN8.8,-86.01859999999998,0.6666833335,-2708.0,728.0,17.38715070456174,0.20919566720372668,152.29444572431302,POINT (-86.01859999999998 0.6666833335),38.0,2.6,Quaternary,1,7.442084075352508,9.945066629209233,Caliente,3
328,KN9.1,-86.00195,0.671527778,-2661.0,603.0,14.40171960831144,0.20919566720372668,126.1449873238472,POINT (-86.00194999999999 0.671527778),38.0,2.6,Quaternary,1,7.442084075352508,6.959635532958933,Caliente,3
329,KN9.10,-86.03720000000001,0.7254333334999999,-2616.0,247.0,5.899211846190591,0.20919566720372668,51.67132979932049,POINT (-86.03720000000001 0.7254333334999999),38.0,2.6,Late Jurassic,10,7.442084075352508,-1.542872229161917,Neutro,2
330,KN9.11,-86.0539,0.7254333334999999,-2616.0,352.0,8.406973967040841,0.20919566720372668,73.6368748557118,POINT (-86.0539 0.7254333334999999),42.0,2.6,Miocene,3,7.442084075352508,0.9648898916883333,Neutro,2
331,KN9.12,-86.05680000000002,0.7333166664999999,-2653.0,230.0,5.49319321710055,0.20919566720372668,48.11500345685714,POINT (-86.05680000000002 0.7333166664999999),42.0,2.6,Late Jurassic,10,7.442084075352508,-1.948890858251958,Neutro,2
332,KN9.2,-86.0,0.6872222219999999,-2721.0,38.0,0.9075710532600908,0.20919566720372668,7.949435353741614,POINT (-86 0.6872222219999999),38.0,2.6,Late Jurassic,10,7.442084075352508,-6.534513022092417,Frío,1
333,KN9.3,-86.0,0.7048444445000001,-2655.0,343.0,8.19202292811082,0.20919566720372668,71.75411385087827,POINT (-86 0.7048444445000001),38.0,2.6,Oligocene,4,7.442084075352508,0.7499388527583122,Neutro,2
334,KN9.4,-86.00099999999998,0.717622222,-2663.0,255.0,6.09027943635061,0.20919566720372668,53.34489513695029,POINT (-86.00099999999998 0.717622222),38.0,2.6,Early Cretaceous,9,7.442084075352508,-1.351804639001898,Neutro,2
335,KN9.6,-86.00195,0.7343055555,-2550.0,17.0,0.4060186290900406,0.20919566720372668,3.5563263424633536,POINT (-86.00194999999999 0.7343055555),27.0,2.2,Late Jurassic,10,8.090398349558905,-7.684379720468864,Frío,1
336,KN9.7,-86.0068,0.757761111,-2578.0,25.0,0.5970862192500598,0.20919566720372668,5.229891680093167,POINT (-86.0068 0.757761111),27.0,2.2,Late Jurassic,10,8.090398349558905,-7.493312130308845,Frío,1
337,KN9.9,-86.02345,0.7362333335,-2625.0,63.0,1.5046572725101506,0.20919566720372668,13.17932703383478,POINT (-86.02345 0.7362333335),27.0,2.2,Late Jurassic,10,8.090398349558905,-6.5857410770487546,Frío,1
338,PAPAG-1,-82.7,7.7666833335000005,-1838.0,67.0,1.60019106759016,6.370058207188518,426.7938998816307,POINT (-82.7 7.7666833335),279.0,9.3,Quaternary,1,3.934955014703718,-2.334763947113558,Neutro,2
339,PAPAG-15,-85.7167,7.7,-2987.0,105.0,2.5077621208502507,6.150786942979188,645.8326290128147,POINT (-85.7167 7.7),435.0,16.1,Quaternary,1,2.990668717675361,-0.48290659682511006,Neutro,2
340,PAPAG-2,-82.53329999999998,7.1,-3425.0,163.0,3.8930021495103895,4.116089953220244,670.9226623748996,POINT (-82.53329999999998 7.1),488.0,3.4,Quaternary,1,6.5079137345596845,-2.614911585049295,Frío,1
341,PAPAG-24,-89.33329999999998,7.9166833335,-3851.0,46.05,1.09983281585861,7.185628763664902,330.8982045667688,POINT (-89.33329999999998 7.9166833335),329.0,18.6,Quaternary,1,2.7824333745610095,-1.6826005587023996,Neutro,2
342,PAPAG-25,-90.9667,6.9833166664999995,-3955.0,71.1,1.6981132075471699,5.085534894936192,361.5815310299632,POINT (-90.9667 6.9833166665),294.0,16.4,Quaternary,1,2.963188789948769,-1.2650755824015993,Neutro,2
343,PAPAG-3,-82.0167,7.2,-2076.0,96.15,2.29639359923573,4.116089953220244,395.7620490021264,POINT (-82.0167 7.2),523.0,5.0,Quaternary,1,5.366563145999495,-3.0701695467637653,Frío,1
344,PAPAG-4,-81.9,5.3,-3894.0,165.0,3.940769047050394,2.7934371961412627,460.9171373633084,POINT (-81.90000000000001 5.3),313.0,5.6,Quaternary,1,5.0709255283711,-1.1301564813207055,Neutro,2
345,PAPAG-5,-81.59999999999998,4.466683333500001,-3380.0,147.0,3.510866969190351,3.2075937766168496,471.51628516267687,POINT (-81.59999999999998 4.466683333500001),276.0,7.0,Quaternary,1,4.535573676110727,-1.0247067069203757,Neutro,2
346,PAPAG-6,-82.84999999999998,5.6333166665,-3380.0,163.0,3.8930021495103895,2.0259768786809382,330.23423122499287,POINT (-82.84999999999998 5.6333166665),236.0,3.1,Quaternary,1,6.815542010964778,-2.9225398614543887,Frío,1
347,PAPAG-7,-83.28329999999998,6.85,-2241.0,172.0,4.107953188440411,3.348629635759917,575.9642973507057,POINT (-83.28329999999998 6.85),384.0,12.6,Quaternary,1,3.380617018914066,0.7273361695263452,Neutro,2
348,PAPAG-8,-85.1833,7.85,-2505.0,4.1,0.0979221399570098,5.97191097398694,24.484834993346446,POINT (-85.1833 7.85),578.0,16.1,Late Jurassic,10,2.990668717675361,-2.892746577718351,Frío,1
349,PC13-27,-94.4667,4.983333333,-3488.0,10.5,0.2507762120850251,5.0069486519190125,52.57296084514964,POINT (-94.4667 4.983333333),272.0,12.0,Early Cretaceous,9,3.4641016151377544,-3.213325403052729,Frío,1
350,PC13-28,-94.1333,1.8166666669999998,-2659.0,15.1,0.3606400764270361,5.151167122623722,77.78262355161819,POINT (-94.13330000000001 1.816666667),162.0,3.7,Miocene,3,6.238502938920436,-5.8778628624934,Frío,1
351,PC13-29,-90.9333,4.75,-3034.0,25.5,0.609027943635061,3.1761792761823786,80.99257154265065,POINT (-90.9333 4.75),188.0,12.8,Miocene,3,3.3541019662496847,-2.7450740226146237,Frío,1
352,PC13-32,-82.4333,4.466666667,-3550.0,17.2,0.4107953188440411,2.107969716466462,36.25707912322314,POINT (-82.4333 4.466666667),117.0,3.9,Late Jurassic,10,6.076436202502,-5.665640883657959,Frío,1
353,PC13-6,-95.65,0.133333333,-3250.0,136.0,3.248149032720325,11.25414540198156,1530.563774669492,POINT (-95.65000000000001 0.133333333),314.0,10.0,Quaternary,1,3.794733192202055,-0.5465841594817302,Neutro,2
354,PC13-7,-98.6833,-0.533333333,-3254.0,333.0,7.953188440410796,18.069458065508545,6017.129535814344,POINT (-98.6833 -0.533333333),208.0,5.8,Quaternary,1,4.982728791224398,2.970459649186398,Neutro,2
355,PC13-8,-101.367,-1.2,-3301.0,77.5,1.8509672796751853,31.898401805166483,2472.1261399004024,POINT (-101.367 -1.2),61.0,1.8,Quaternary,1,8.94427190999916,-7.093304630323974,Frío,1
356,PIQ8-1,-86.05584999999998,-0.3058333335,-2872.0,156.0,3.7258180081203727,0.5737867108750859,89.5107268965134,POINT (-86.05584999999998 -0.3058333335),435.0,6.6,Miocene,3,4.670993664969138,-0.945175656848765,Neutro,2
357,PIQ8-10,-86.09999999999998,0.7048444445000001,-2642.0,143.0,3.4153331741103417,0.20919566720372668,29.914980410132927,POINT (-86.09999999999998 0.7048444445000001),42.0,2.6,Late Jurassic,10,7.442084075352508,-4.026750901242166,Frío,1
358,PIQ8-11,-86.09999999999998,0.7362333335,-2687.0,231.0,5.517076665870552,0.20919566720372668,48.32419912406086,POINT (-86.09999999999998 0.7362333335),29.0,2.2,Late Jurassic,10,8.090398349558905,-2.573321683688353,Frío,1
359,PIQ8-12,-86.09999999999998,0.8372222220000001,-2631.0,32.1,0.7666587055170767,0.20919566720372668,6.715180917239628,POINT (-86.09999999999998 0.8372222220000001),24.0,1.9,Late Jurassic,10,8.70571500132014,-7.939056295803064,Frío,1
360,PIQ8-13,-86.101,0.8558333334999999,-2552.0,43.75,1.0449008836876046,0.20919566720372668,9.152310440163042,POINT (-86.101 0.8558333334999999),24.0,1.9,Late Jurassic,10,8.70571500132014,-7.660814117632535,Frío,1
361,PIQ8-14,-86.101,1.0196,-2646.0,196.0,4.681155958920469,0.20919566720372668,41.00235077193043,POINT (-86.101 1.0196),30.0,1.5,Late Jurassic,10,9.797958971132712,-5.116803012212243,Frío,1
362,PIQ8-15,-86.10679999999998,1.1734555555,-2735.0,176.0,4.2034869835204205,0.20919566720372668,36.8184374278559,POINT (-86.10679999999998 1.1734555555),67.0,0.8,Late Jurassic,10,13.416407864998739,-9.212920881478318,Frío,1
363,PIQ8-16,-86.11669999999998,1.2862333335,-2625.0,290.0,6.926200143300693,0.2576360660905537,74.71445916626057,POINT (-86.11669999999998 1.2862333335),95.0,0.4,Miocene,3,18.973665961010276,-12.047465817709583,Frío,1
364,PIQ8-17,-86.10774999999998,1.3558333335,-2782.0,208.0,4.967757344160497,0.2576360660905537,53.588301746835185,POINT (-86.10774999999998 1.3558333335),122.0,0.1,Early Cretaceous,9,37.94733192202055,-32.979574577860056,Frío,1
365,PIQ8-18,-86.11669999999998,1.4166833335,-2827.0,192.0,4.585622163840458,0.2576360660905537,49.46612468938631,POINT (-86.11669999999998 1.4166833335),144.0,0.1,Late Jurassic,10,37.94733192202055,-33.3617097581801,Frío,1
366,PIQ8-2,-86.01859999999998,-0.1833166665,-2800.0,295.0,7.045617387150705,0.5737867108750859,169.26707970815036,POINT (-86.01859999999998 -0.1833166665),388.0,6.1,Quaternary,1,4.858657981073496,2.186959406077209,Neutro,2
367,PIQ8-3,-86.02545,-0.95,-2857.0,145.0,3.4631000716503464,1.2952946877929272,187.81772972997445,POINT (-86.02545000000001 -0.95),79.0,9.7,Quaternary,1,3.852967794407614,-0.38986772275726755,Neutro,2
368,PIQ8-4,-86.03720000000001,-0.0833166665,-2861.0,209.0,4.991640792930499,0.5737867108750859,119.92142257289295,POINT (-86.03720000000001 -0.0833166665),279.0,5.6,Pliocene,2,5.0709255283711,-0.07928473544060033,Neutro,2
369,PIQ8-5,-86.04999999999998,0.08529444450000001,-2942.0,111.0,2.6510628134702654,0.5737867108750859,63.690324907134546,POINT (-86.04999999999998 0.08529444450000001),214.0,4.8,Oligocene,4,5.477225575051661,-2.826162761581396,Frío,1
370,PIQ8-6,-86.05680000000002,0.1744444445,-2930.0,5.2,0.12419393360401243,0.5737867108750859,2.983690896550447,POINT (-86.05680000000002 0.1744444445),182.0,4.4,Late Jurassic,10,5.720775535473553,-5.5965816018695405,Frío,1
371,PIQ8-7,-86.0676,0.30192777800000004,-2731.0,162.0,3.8691187007403873,0.20919566720372668,33.889698087003715,POINT (-86.0676 0.301927778),156.0,4.0,Late Jurassic,10,6.0,-2.1308812992596127,Neutro,2
372,PIQ8-8,-86.07544999999998,0.43623333350000004,-2755.0,282.0,6.735132553140674,0.20919566720372668,58.99317815145092,POINT (-86.07544999999998 0.4362333335),108.0,3.3,Late Cretaceous,7,6.605782590758164,0.12934996238251006,Neutro,2
373,PIQ8-9,-86.09015,0.650988889,-2706.0,431.0,10.29376641987103,0.20919566720372668,90.1633325648062,POINT (-86.09014999999999 0.650988889),42.0,2.6,Miocene,3,7.442084075352508,2.8516823445185224,Neutro,2
374,PL10.1,-86.08914999999998,0.5920666665000001,-2745.0,481.0,11.48793885837115,0.20919566720372668,100.62311592499252,POINT (-86.08914999999998 0.5920666665000001),62.0,3.0,Pliocene,2,6.928203230275509,4.559735628095641,Neutro,2
375,PL10.2,-86.09015,0.5920666665000001,-2745.0,548.0,13.08812992596131,0.20919566720372668,114.63922562764222,POINT (-86.09014999999999 0.5920666665000001),62.0,3.0,Pliocene,2,6.928203230275509,6.159926695685801,Caliente,3
376,PL10.3,-86.09015,0.6,-2741.0,557.0,13.30308096489133,0.20919566720372668,116.52198663247576,POINT (-86.09014999999999 0.6),62.0,3.0,Pliocene,2,6.928203230275509,6.374877734615822,Caliente,3
377,PL10.4,-86.09115,0.6009888889999999,-2743.0,636.0,15.18987341772152,0.20919566720372668,133.04844434157016,POINT (-86.09115 0.6009888889999999),62.0,3.0,Quaternary,1,6.928203230275509,8.261670187446011,Caliente,3
378,PL11.1,-86.08624999999998,0.4833166665,-2828.0,285.0,6.806782899450681,0.20919566720372668,59.6207651530621,POINT (-86.08624999999998 0.4833166665),108.0,3.3,Late Cretaceous,7,6.605782590758164,0.2010003086925174,Neutro,2
379,PL11.10,-86.09015,0.4244444445,-2736.0,201.0,4.80057320277048,0.20919566720372668,42.04832910794906,POINT (-86.09014999999999 0.4244444445),108.0,3.7,Late Jurassic,10,6.238502938920436,-1.4379297361499557,Neutro,2
380,PL11.11,-86.09115,0.420538889,-2771.0,423.0,10.102698829711011,0.20919566720372668,88.4897672271764,POINT (-86.09115 0.420538889),108.0,3.7,Miocene,3,6.238502938920436,3.864195890790575,Neutro,2
381,PL11.2,-86.08624999999998,0.4734555555,-2833.0,293.0,6.9978504896107,0.20919566720372668,61.29433049069192,POINT (-86.08624999999998 0.4734555555),108.0,3.3,Late Cretaceous,7,6.605782590758164,0.39206789885253635,Neutro,2
382,PL11.3,-86.0872,0.471527778,-2828.0,285.0,6.806782899450681,0.20919566720372668,59.6207651530621,POINT (-86.0872 0.471527778),108.0,3.3,Late Cretaceous,7,6.605782590758164,0.2010003086925174,Neutro,2
383,PL11.4,-86.0872,0.468611111,-2824.0,293.0,6.9978504896107,0.20919566720372668,61.29433049069192,POINT (-86.0872 0.468611111),108.0,3.3,Late Cretaceous,7,6.605782590758164,0.39206789885253635,Neutro,2
